train_idx	gen_idx	re_idx	similarity	query	train_texts	generated_texts
17	56	17	0.99998504	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 좀 알려주겠니?
17	74	18	0.99998504	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 좀 알려줘.
17	77	19	0.99998504	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일 논산 일몰 몇 시에 볼 수 있니?
17	79	20	0.99998504	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰이 시각 정보 알려줘.
17	84	21	0.99998504	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰 시각 몇 시인지 알아?
17	1	22	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 몇 시야?
17	3	23	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산시 일몰 시각 몇 시인지 알려줘.
17	16	24	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰 시각 몇 시인지 아니?
17	17	25	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 알려줘.
17	32	26	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰이 몇 시일까?
17	33	27	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰 시각이 언제니?
17	52	28	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 언제지?
17	70	29	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰이 몇 시인지 찾아봐
17	72	30	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰이 몇 시야?
17	86	31	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰이 몇 시인지 찾아봐
17	89	32	0.9999849	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 알려줘
17	5	33	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 언제지?
17	6	34	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 시각 알려줘.
17	11	35	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 몇 시에 볼 수 있니?
17	15	36	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 좀 알려줘
17	20	37	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 시각 몇 시인지 아니?
17	47	38	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰 시각 알려줘.
17	50	39	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산시 일몰 시각 몇 시인지 알려줘
17	57	40	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 몇 시야?
17	60	41	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 시각 몇 시인지 알아?
17	83	42	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산시 일몰 시각 몇 시인지 아니?
17	87	43	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰이 언제인지 좀 알려줘
17	88	44	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 언제야?
17	90	45	0.99998486	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 찾아봐
17	0	46	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰 시각 몇 시인지 찾아줘
17	8	47	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 시각 몇 시인지 아니?
17	21	48	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰이 시각 정보 알려줘.
17	24	49	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰이 시각 알려줘.
17	25	50	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 시간은 언제야?
17	27	51	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 시각이 언제니?
17	28	52	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 찾아줘
17	34	53	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일은 논산 일몰이 몇 시일까?
17	37	54	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰은 언제야?
17	46	55	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰 시각 몇 시인지 찾아봐바
17	58	56	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰 시각 정보 알려줘.
17	68	57	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 시각 몇 시인지 찾아봐
17	71	58	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산에 일몰이 몇 시인지 찾아봐
17	73	59	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰 시각 정보 알려줘.
17	80	60	0.99998474	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰이 몇 시인지 찾아봐
17	4	61	0.9999847	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰이 시각 몇 시인지 찾아봐
17	14	62	0.9999847	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 일몰 시각 몇 시인지 찾아봐
17	49	63	0.9999847	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 시각 몇 시인지 찾아줘
17	81	64	0.9999847	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 시간은 언제야?
17	85	65	0.9999847	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일 논산 일몰 시각 몇 시인지 찾아봐
17	23	66	0.99998456	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산시 일몰 시각 정보 알려줘.
17	30	67	0.99998456	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 시각 정보 알려줘.
17	41	68	0.99998456	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 일몰이 몇 시인지 찾아봐
17	51	69	0.99998456	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 일몰이 언제인지 좀 찾아봐줘
17	67	70	0.99998456	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 일몰 시각이 언제니?
17	76	71	0.99998456	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일 논산 일몰 시각 몇 시인지 찾아줘
17	40	72	0.9999839	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 해 지는 시각 몇 시인지 아니?
17	38	73	0.9999838	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 해 지는 시각 몇 시인지 아니?
17	82	74	0.9999837	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 해 지는 시각이 언제니?
17	48	75	0.9999836	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 해 지는 시각 몇 시인지 아니?
17	91	76	0.9999836	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 해 지는 시각이 언제니?
17	45	77	0.9999835	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 해 지는 시각 몇 시인지 아니?
17	29	78	0.9999834	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 해 지는 시각 알려줘.
17	69	79	0.9999834	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 해 지는 시간은 언제야?
17	61	80	0.9999833	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 해 지는 시간은 언제야?
17	9	81	0.99998313	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일 논산 해 지는 시각이 언제니?
17	65	82	0.99998313	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산 해 지는 시각 정보 알려줘.
17	63	83	0.999983	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일 논산 해 지는 시간은 언제야?
17	75	84	0.999983	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일 논산 해 지는 시각 몇 시인지 아니?
17	55	85	0.99998295	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산 해 지는 시각 정보 알려줘.
17	44	86	0.9999828	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	오늘 논산의 해 지는 시각 정보 알려줘.
17	19	87	0.9999827	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	내일 논산 해 지는 시각 알려줘.
17	22	88	0.99998254	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 해 지는 시간은 언제야?
17	43	89	0.99998254	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 해 지는 시각 알려줘.
17	35	90	0.99998194	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산의 해 지는 시각 정보 알려줘.
17	53	91	0.9999814	weather.sunset(day.p=*,location=논산)	내일 논산 해 지는 시각 정보 알려줘.	모레 논산시 해 지는 시각 정보 알려줘.
18	39	0	0.99998635	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 몇 도일까?
18	22	1	0.999986	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 몇 인지 알 수 있어?
18	48	2	0.999986	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 몇 도일까?
18	4	3	0.99998575	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 몇일까요?
18	19	4	0.9999856	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 온도가 몇일까요?
18	53	5	0.9999854	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤에 서울시 강남구는 쌀쌀한가요?
18	47	6	0.99998516	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 많이 높나요?
18	66	7	0.99998516	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 많이 높아져?
18	12	8	0.9999851	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 많이 높아?
18	90	9	0.9999851	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 서초구 기온이 상승한다는데 맞니?
18	10	10	0.9999849	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 상승한다는데 맞니?
18	33	11	0.9999849	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 많이 높아지나요?
18	62	12	0.9999849	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 많이 낮아지니?
18	71	13	0.9999849	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 어떻게 되니?
18	77	14	0.9999849	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 어찌 되는지 알아?
18	58	15	0.9999848	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 높아져?
18	89	16	0.9999848	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 높나요?
18	20	17	0.9999846	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 낮아져?
18	3	18	0.99998456	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 낮아지겠지?
18	8	19	0.99998456	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 많이 높아?
18	14	20	0.99998456	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 어떻게 돼?
18	16	21	0.99998456	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 상승한다는데 맞니?
18	44	22	0.99998456	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구 기온이 낮아져?
18	65	23	0.99998456	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 서초구 기온이 상승한다는데 맞니?
18	72	24	0.99998456	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 서초구는 쌀쌀한가요?
18	2	25	0.9999845	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 낮나요?
18	9	26	0.9999845	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 낮을까?
18	21	27	0.9999845	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 온도가 낮아져?
18	36	28	0.9999845	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 떨어지겠지?
18	38	29	0.9999845	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	이틀 뒤 서울시 강남구는 쌀쌀한가요?
18	52	30	0.9999844	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구 온도가 낮아져?
18	59	31	0.9999844	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 낮아지니까요?
18	69	32	0.9999844	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 상승한다는데 정말입니까?
18	5	33	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 서초구 기온이 상승한다는데 정말입니까?
18	17	34	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 내려가니?
18	30	35	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 낮아지니?
18	35	36	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 쌀쌀하니?
18	51	37	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 쌀쌀하겠니?
18	83	38	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구 기온이 낮아져?
18	86	39	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 낮나요?
18	87	40	0.9999843	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 높아져?
18	1	41	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 어떻게 되는지 알아요?
18	11	42	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 온도가 낮아지겠지?
18	41	43	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구 기온이 낮아지니?
18	42	44	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 강남구는 쌀쌀한가요?
18	54	45	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 기온이 어떻게 되는지 알아?
18	56	46	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 쌀쌀하겠니?
18	60	47	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 쌀쌀하겠지?
18	67	48	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 쌀쌀하겠지?
18	85	49	0.9999842	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 쌀쌀한가요?
18	13	50	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 온도가 낮아지니?
18	15	51	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 따뜻해진다는데 맞니?
18	25	52	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 낮아져?
18	34	53	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 온도가 낮아져?
18	37	54	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구 기온이 낮아지니?
18	50	55	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 쌀쌀해지나요?
18	55	56	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 높나요?
18	64	57	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구 기온이 상승한다는데 정말입니까?
18	73	58	0.99998415	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 서초구는 쌀쌀한가요?
18	0	59	0.999984	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 서초구 기온이 상승한다는데 정말입니까?
18	7	60	0.999984	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 온도가 낮아지니까요?
18	46	61	0.999984	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 쌀쌀해질까?
18	57	62	0.999984	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구 온도가 낮아져?
18	74	63	0.999984	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구는 쌀쌀해지니?
18	75	64	0.999984	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 낮아지니?
18	91	65	0.999984	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	사흘 뒤 서울시 강남구는 쌀쌀한가요?
18	23	66	0.99998397	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울시 강남구 온도가 낮아지니?
18	26	67	0.99998397	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 쌀쌀하니?
18	78	68	0.99998397	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구 기온이 상승한다는데 정말입니까?
18	79	69	0.99998397	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	사흘 뒤 서울시 강남구는 기온이 낮아져?
18	81	70	0.99998397	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 낮아지겠지?
18	31	71	0.9999839	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 상승한다는데 정말입니까?
18	61	72	0.9999839	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 따뜻해진다는데 맞니?
18	76	73	0.9999839	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 기온이 낮아지니까요?
18	82	74	0.9999838	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 서울특별시 강남구는 온도가 낮아지니?
18	88	75	0.9999838	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	나흘 뒤 강남구 온도가 낮아져?
18	6	76	0.9999837	weather.temperature(day.p=나흘,location=서울시 강남구,ti_offset.after=*)	나흘 뒤 서울시 강남구는 쌀쌀한가요?	사흘 뒤 서울특별시 강남구는 쌀쌀한가요?
